author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/284854282/;Москва;sale;flat;8;12;2;100;50000000;Тверской;2-я Брестская;Маяковская;Резиденция Тверская
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286620187/;Москва;sale;flat;4;8;2;69.8;55270732;Хамовники;Смоленский бульвар;Смоленская;
BELFORT;https://www.cian.ru/sale/flat/271907899/;Москва;sale;flat;4;5;2;64;60800000;Замоскворечье;Озерковская набережная;Новокузнецкая;Bogenhouse
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/283843746/;Москва;sale;flat;2;4;2;95;65000000;Арбат;Арбат;Смоленская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286922691/;Москва;sale;flat;2;5;2;71;75000000;Тверской;Никольская;Лубянка;St. Nickolas
Kalinka Group;https://www.cian.ru/sale/flat/283352257/;Москва;sale;flat;1;6;2;71.6;95000000;Замоскворечье;Малая Ордынка;Третьяковская;Собрание клубных домов ORDYNKA
;https://www.cian.ru/sale/flat/256891228/;Москва;sale;flat;5;6;2;128.2;137678787;Хамовники;Усачева;Спортивная;Magnum
Gethome;https://www.cian.ru/sale/flat/281500818/;Москва;sale;flat;4;12;2;129.6;159000000;Хамовники;2-я Фрунзенская;Фрунзенская;Андреевский
Апрелевка С2;https://www.cian.ru/sale/flat/272080721/;Москва;sale;flat;2;3;2;47.8;7982600;;;;
ID 103912616;https://www.cian.ru/sale/flat/288370307/;Москва;sale;flat;10;25;2;53.4;16073400;Войковский;Выборгская;Водный стадион;Невский 18
Whitewill;https://www.cian.ru/sale/flat/281333965/;Москва;sale;flat;2;3;2;55;19950000;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
Level Group;https://www.cian.ru/sale/flat/287116132/;Москва;sale;flat;-1;-1;2;202;21017494;Академический;Профсоюзная;Академическая;Level Академическая
Елена Иванова;https://www.cian.ru/sale/flat/287815734/;Москва;sale;flat;3;9;2;44;21900000;Филевский парк;Береговой проезд;Шелепиха;мой адрес На Береговом
Whitewill;https://www.cian.ru/sale/flat/286760299/;Москва;sale;flat;5;10;2;59;24500000;Дорогомилово;Кутузовский проспект;Кутузовская;Кутузовский
Арт Риэлти;https://www.cian.ru/sale/flat/287043545/;Москва;sale;flat;4;23;2;78;34000000;Лефортово;проезд Невельского;Москва-Товарная;Символ
Chase R.E.S.;https://www.cian.ru/sale/flat/263973904/;Москва;sale;flat;34;36;2;69;34500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/278096231/;Москва;sale;flat;10;25;2;144;34950000;Можайский;Можайское шоссе;Кунцевская;
Центр-Инвест;https://www.cian.ru/sale/flat/288172327/;Москва;sale;flat;2;22;2;67.7;38199535;Красносельский;Большая Спасская;Площадь трёх вокзалов;Dialog
НДВ;https://www.cian.ru/sale/flat/287509643/;Москва;sale;flat;16;78;2;60;44000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/277370296/;Москва;sale;flat;2;7;2;60.4;44121068;Пресненский;Никитский бульвар;Арбатская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/269129840/;Москва;sale;flat;6;18;2;113.4;45000000;Ломоносовский;Архитектора Власова;Профсоюзная;Вавилово
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/274994025/;Москва;sale;flat;8;9;2;71.3;50000000;Тверской;1-я Тверская-Ямская;Маяковская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/276387305/;Москва;sale;flat;4;20;2;76.6;51322000;Пресненский;Дружинниковская;Краснопресненская;SkyView
PEOPLE;https://www.cian.ru/sale/flat/287882421/;Москва;sale;flat;5;13;2;50;52500000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
Whitewill;https://www.cian.ru/sale/flat/284609572/;Москва;sale;flat;38;68;2;75;67300000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/263311582/;Москва;sale;flat;5;7;2;75;73909475;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
Центр-Инвест;https://www.cian.ru/sale/flat/287083544/;Москва;sale;flat;7;9;2;88.7;77413701;Таганский;Серебрянический переулок;Китай-город;Титул на Серебрянической
Центр-Инвест;https://www.cian.ru/sale/flat/287083508/;Москва;sale;flat;6;9;2;84.2;77118965;Таганский;Серебрянический переулок;Китай-город;Титул на Серебрянической
;https://www.cian.ru/sale/flat/277242605/;Москва;sale;flat;2;9;2;59.7;7462500;;;Рассказовка;
ПИК;https://www.cian.ru/sale/flat/276701716/;Москва;sale;flat;2;17;2;51.1;12462424;;;Бунинская аллея;
ПИК;https://www.cian.ru/sale/flat/276511257/;Москва;sale;flat;7;17;2;51.2;13665869;;;Улица Горчакова;
ПИК;https://www.cian.ru/sale/flat/288067555/;Москва;sale;flat;15;18;2;32.2;8596486;;;Саларьево;
СЕДЬМОЕ НЕБО;https://www.cian.ru/sale/flat/278004284/;Москва;sale;flat;4;12;2;47.7;11400000;Ховрино;Дыбенко;Беломорская;
Estes;https://www.cian.ru/sale/flat/287792163/;Москва;sale;flat;14;16;2;60;14400000;Западное Дегунино;Маршала Федоренко;Ховрино;
ID 103912616;https://www.cian.ru/sale/flat/288371212/;Москва;sale;flat;19;25;2;51.3;15338700;Войковский;Выборгская;Водный стадион;Невский 18
СИТИ21;https://www.cian.ru/sale/flat/279205859/;Москва;sale;flat;15;15;2;60.2;22401066;Останкинский;проспект Мира;Алексеевская;Hill8
ZAPAD REALTY - офис Маршала Жукова;https://www.cian.ru/sale/flat/280411463/;Москва;sale;flat;5;9;2;59.7;23000000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
MERSI;https://www.cian.ru/sale/flat/283970175/;Москва;sale;flat;1;5;2;53.8;25000000;Басманный;Жуковского;Чистые пруды;
Level Group;https://www.cian.ru/sale/flat/284916948/;Москва;sale;flat;-1;-1;2;202;25915891;Академический;Профсоюзная;Академическая;Level Академическая
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/286258586/;Москва;sale;flat;4;22;2;75.8;26000000;Лефортово;Золоторожский Вал;Авиамоторная;Символ
Whitewill;https://www.cian.ru/sale/flat/279737979/;Москва;sale;flat;4;22;2;75.8;26000000;Лефортово;Золоторожский Вал;Авиамоторная;Символ
Estes;https://www.cian.ru/sale/flat/288172501/;Москва;sale;flat;6;22;2;38;28950000;Пресненский;набережная Пресненская;;МФК IQ-квартал
ZAPAD REALTY - офис Маршала Жукова;https://www.cian.ru/sale/flat/286643706/;Москва;sale;flat;7;22;2;53;30000000;Кунцево;Рублевское шоссе;Молодёжная;Vander Park
СИТИ21;https://www.cian.ru/sale/flat/279205829/;Москва;sale;flat;13;15;2;75.3;32112657;Останкинский;проспект Мира;Алексеевская;Hill8
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/286681532/;Москва;sale;flat;2;14;2;88;55000000;Хамовники;переулок 1-й Тружеников;Фрунзенская;
Whitewill;https://www.cian.ru/sale/flat/284610671/;Москва;sale;flat;12;12;2;110;79000000;Донской;Вавилова;Ленинский проспект;Вавилова 4
;https://www.cian.ru/sale/flat/256188129/;Москва;sale;flat;6;6;2;120.8;156368050;Хамовники;Усачева;Спортивная;Magnum
НДВ;https://www.cian.ru/sale/flat/287741696/;Москва;sale;flat;2;9;2;49.4;9500000;Ивановское;Молостовых;Новогиреево;
Навигатор;https://www.cian.ru/sale/flat/287679362/;Москва;sale;flat;3;9;2;45;10500000;Ховрино;Петрозаводская;Беломорская;
Андрей Мурыгин;https://www.cian.ru/sale/flat/287970415/;Москва;sale;flat;10;14;2;38.8;10700000;Выхино-Жулебино;Ташкентская;Юго-Восточная;
Alliance Agency Real Estate;https://www.cian.ru/sale/flat/285542125/;Москва;sale;flat;11;16;2;43.5;12950000;;;;
ID 19207845;https://www.cian.ru/sale/flat/287250998/;Москва;sale;flat;10;24;2;46.2;13800000;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
C21 Premium Selection;https://www.cian.ru/sale/flat/288024642/;Москва;sale;flat;5;5;2;44.3;15350000;Пресненский;Стрельбищенский переулок;Тестовская;
Этажи Москва;https://www.cian.ru/sale/flat/287790383/;Москва;sale;flat;5;5;2;44;15499000;Пресненский;Стрельбищенский переулок;Тестовская;
Realty Point - Точка недвижимости;https://www.cian.ru/sale/flat/287687061/;Москва;sale;flat;2;17;2;58.6;16200000;Свиблово;Игарский проезд;Свиблово;
Century 21 Level;https://www.cian.ru/sale/flat/288280972/;Москва;sale;flat;26;30;2;41.2;17990000;Ховрино;Дыбенко;Ховрино;Discovery Park
Realty Point - Точка недвижимости;https://www.cian.ru/sale/flat/286633040/;Москва;sale;flat;13;19;2;55.6;24500000;Нагатинский затон;Коломенская;Нагатинский Затон;Ривер Парк Коломенское
ЦеНтр ПИК;https://www.cian.ru/sale/flat/285810176/;Москва;sale;flat;5;6;2;51.5;24700000;Дорогомилово;Кутузовский проспект;Выставочная;
Whitewill;https://www.cian.ru/sale/flat/287200258/;Москва;sale;flat;3;6;2;50.5;24950000;Дорогомилово;Кутузовский проспект;Выставочная;Кутузовский
Chase R.E.S.;https://www.cian.ru/sale/flat/282557390/;Москва;sale;flat;2;9;2;70;28000000;Хамовники;Смоленский бульвар;Смоленская;
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/286480360/;Москва;sale;flat;6;18;2;66.5;32000000;Беговой;Ленинградский проспект;Динамо;Царская площадь
Whitewill;https://www.cian.ru/sale/flat/283774823/;Москва;sale;flat;1;14;2;65.2;34000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Ramenky Realty;https://www.cian.ru/sale/flat/284650688/;Москва;sale;flat;3;14;2;68.7;37800000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Whitewill;https://www.cian.ru/sale/flat/284538862/;Москва;sale;flat;3;14;2;70.2;37999000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Apple Real Estate;https://www.cian.ru/sale/flat/286725166/;Москва;sale;flat;3;7;2;64;43200000;Пресненский;Большой Патриарший переулок;Пушкинская;
BLACK MOSCOW CITY;https://www.cian.ru/sale/flat/287438744/;Москва;sale;flat;32;85;2;85;44900000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/279286278/;Москва;sale;flat;7;8;2;49.8;49000000;Якиманка;Софийская набережная;Третьяковская;Софийский
BLACK MOSCOW CITY;https://www.cian.ru/sale/flat/287435485/;Москва;sale;flat;64;85;2;78;50700000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
ALFA real estate;https://www.cian.ru/sale/flat/285944935/;Москва;sale;flat;16;41;2;72.2;52500000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Bespoke Estate;https://www.cian.ru/sale/flat/282540362/;Москва;sale;flat;4;6;2;66.1;64620000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
Bespoke Estate;https://www.cian.ru/sale/flat/282544409/;Москва;sale;flat;4;6;2;68.5;66966000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
ATLANT;https://www.cian.ru/sale/flat/286627634/;Москва;sale;flat;2;8;2;92;80000000;Замоскворечье;Озерковская набережная;Новокузнецкая;Аквамарин
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/274705273/;Москва;sale;flat;3;12;2;148.5;179000000;Тверской;1-я Тверская-Ямская;Маяковская;Vesper Tverskaya
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288366367/;Москва;sale;flat;5;14;2;39.84;7450000;;;Рассказовка;
Космополис;https://www.cian.ru/sale/flat/288216560/;Москва;sale;flat;6;9;2;37.1;8850000;Кузьминки;Жигулевская;Кузьминки;
Ключи;https://www.cian.ru/sale/flat/287680702/;Москва;sale;flat;3;9;2;45;10500000;Ховрино;Петрозаводская;Беломорская;
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288285006/;Москва;sale;flat;5;5;2;44.8;12450000;Гольяново;Байкальская;Щёлковская;
ПИК;https://www.cian.ru/sale/flat/281620650/;Москва;sale;flat;19;20;2;53.69;13125490;Чертаново Южное;;Красный Строитель;Ютаново ЖК
PRO ОБМЕН;https://www.cian.ru/sale/flat/280640472/;Москва;sale;flat;5;5;2;43.2;13200000;Академический;Дмитрия Ульянова;Академическая;
ПИК;https://www.cian.ru/sale/flat/287053519/;Москва;sale;flat;15;28;2;48.4;13378118;Гольяново;;Черкизовская;Амурский парк ЖК
ЦеНтр ПИК;https://www.cian.ru/sale/flat/287557773/;Москва;sale;flat;9;14;2;53;13900000;Северное Измайлово;Щелковское шоссе;Щёлковская;
ID 391042;https://www.cian.ru/sale/flat/288350949/;Москва;sale;flat;14;14;2;50;14500000;Сокол;Балтийская;Сокол;
Whitewill;https://www.cian.ru/sale/flat/287105210/;Москва;sale;flat;10;29;2;65.6;16500000;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
ID 101383190;https://www.cian.ru/sale/flat/285480297/;Москва;sale;flat;5;29;2;65.9;16799000;Фили-Давыдково;Ивана Франко;;MainStreet
Whitewill;https://www.cian.ru/sale/flat/286676766/;Москва;sale;flat;2;39;2;51.53;18900000;Раменки;Лобачевского;Мичуринский проспект;Крылья
ID 15363801;https://www.cian.ru/sale/flat/280037020/;Москва;sale;flat;15;33;2;41;19500000;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
ID 311;https://www.cian.ru/sale/flat/286903668/;Москва;sale;flat;5;10;2;58;20000000;Бутырский;Бутырская;Дмитровская;
MERSI;https://www.cian.ru/sale/flat/287919389/;Москва;sale;flat;5;28;2;93;20500000;Ховрино;Флотская;Речной вокзал;Апарт-комплекс Флотилия
SKYEST;https://www.cian.ru/sale/flat/279557791/;Москва;sale;flat;17;26;2;47;22490000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Городские резиденции SPIRES
Century 21 Premium Property;https://www.cian.ru/sale/flat/286341740/;Москва;sale;flat;14;28;2;58;22500000;Лефортово;проезд Невельского;Москва-Товарная;Символ
PEOPLE;https://www.cian.ru/sale/flat/277547692/;Москва;sale;flat;32;44;2;41.6;22900000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Арт Риэлти;https://www.cian.ru/sale/flat/286529218/;Москва;sale;flat;13;25;2;64.5;23000000;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
Whitewill;https://www.cian.ru/sale/flat/283774822/;Москва;sale;flat;6;15;2;49.2;24000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Whitewill;https://www.cian.ru/sale/flat/286402226/;Москва;sale;flat;3;11;2;54.9;25900000;Басманный;Казакова;Курская;KAZAKOV Grand Loft
PEOPLE;https://www.cian.ru/sale/flat/279060036/;Москва;sale;flat;41;44;2;44.8;26000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288284872/;Москва;sale;flat;11;16;2;56.9;26700000;Даниловский;Павелецкая набережная;Тульская;Резиденции Композиторов
Contact Real Estate;https://www.cian.ru/sale/flat/285249560/;Москва;sale;flat;6;20;2;57;26700000;Беговой;Бумажный проезд;Белорусская;Клубный дом SOHO+NOHO
Whitewill;https://www.cian.ru/sale/flat/286402228/;Москва;sale;flat;4;11;2;55.4;29500000;Басманный;Казакова;Курская;KAZAKOV Grand Loft
Apple Real Estate;https://www.cian.ru/sale/flat/286767663/;Москва;sale;flat;2;13;2;50;33000000;Тверской;Глинищевский переулок;Пушкинская;
Century 21 Premium Property;https://www.cian.ru/sale/flat/287296773/;Москва;sale;flat;6;11;2;79.7;33900000;Лефортово;шоссе Энтузиастов;Москва-Товарная;Символ
ЛИДЕР Риэлти - офис Динамо;https://www.cian.ru/sale/flat/283162611/;Москва;sale;flat;15;40;2;48;35000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
PEOPLE;https://www.cian.ru/sale/flat/285073171/;Москва;sale;flat;8;44;2;66;36000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Арт Риэлти;https://www.cian.ru/sale/flat/273857441/;Москва;sale;flat;39;52;2;77;36700000;Раменки;Мичуринский проспект;Раменки;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286234904/;Москва;sale;flat;14;25;2;76;37000000;Пресненский;Зоологическая;Баррикадная;
Арт Риэлти;https://www.cian.ru/sale/flat/272501248/;Москва;sale;flat;40;52;2;78.1;36900000;Раменки;Мичуринский проспект;Раменки;
Bespoke Estate;https://www.cian.ru/sale/flat/286932417/;Москва;sale;flat;17;21;2;61;38000000;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
PEOPLE;https://www.cian.ru/sale/flat/288356172/;Москва;sale;flat;10;44;2;68.6;39200000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Chase R.E.S.;https://www.cian.ru/sale/flat/274554290/;Москва;sale;flat;10;20;2;53;40990000;Пресненский;Мантулинская;Выставочная;City Park
Chase R.E.S.;https://www.cian.ru/sale/flat/286640636/;Москва;sale;flat;3;7;2;64;43200000;Пресненский;Большой Патриарший переулок;Тверская;
City View;https://www.cian.ru/sale/flat/288259735/;Москва;sale;flat;26;85;2;86;44800000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286978071/;Москва;sale;flat;8;9;2;61.5;45000000;Хамовники;Пречистенка;Парк Культуры;
Whitewill;https://www.cian.ru/sale/flat/282501122/;Москва;sale;flat;10;10;2;89.3;45000000;Даниловский;Летниковская;Павелецкая;MITTE
Whitewill;https://www.cian.ru/sale/flat/287490061/;Москва;sale;flat;12;26;2;54.2;47800000;Арбат;Новый Арбат;Арбатская;The Book
ЛИДЕР Риэлти - офис Динамо;https://www.cian.ru/sale/flat/287297235/;Москва;sale;flat;8;41;2;70;49790000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Bespoke Estate;https://www.cian.ru/sale/flat/285883319/;Москва;sale;flat;20;25;2;80.1;50500000;Аэропорт;Ленинградский проспект;Петровский Парк;ВТБ Арена парк
PEOPLE;https://www.cian.ru/sale/flat/287293156/;Москва;sale;flat;37;44;2;68.6;55000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
MERSI;https://www.cian.ru/sale/flat/285709443/;Москва;sale;flat;5;13;2;80;55000000;Пресненский;Большая Садовая;Маяковская;
Князев и Партнёры;https://www.cian.ru/sale/flat/279574648/;Москва;sale;flat;3;13;2;80.2;58000000;Арбат;Новый Арбат;Смоленская;Звёзды Арбата
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286981954/;Москва;sale;flat;4;5;2;81;60000000;Хамовники;Пречистенка;Парк Культуры;
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/286050556/;Москва;sale;flat;5;7;2;100;85000000;Арбат;1-й Смоленский переулок;Смоленская;Smolensky De Luxe
Century 21 Premium Property;https://www.cian.ru/sale/flat/283063995/;Москва;sale;flat;3;6;2;72;92690000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
NIKA ESTATE;https://www.cian.ru/sale/flat/278569012/;Москва;sale;flat;3;7;2;117.2;96824640;Арбат;Староконюшенный переулок;Арбатская;Клубный дом на Арбате
Времена года;https://www.cian.ru/sale/flat/287960664/;Москва;sale;flat;7;14;2;85;107500000;Хамовники;Усачева;Спортивная;Садовые кварталы
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/280227983/;Москва;sale;flat;52;77;2;110;120000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/280116651/;Москва;sale;flat;62;77;2;111;160000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
PRIME;https://www.cian.ru/sale/flat/285245614/;Москва;sale;flat;50;53;2;165;247500000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Семен Гордый;https://www.cian.ru/sale/flat/286050540/;Москва;sale;flat;1;9;2;72.3;7580000;;;;
Семен Гордый;https://www.cian.ru/sale/flat/287405766/;Москва;sale;flat;1;3;2;63.8;8190000;;;Рассказовка;
CENTURY 21;https://www.cian.ru/sale/flat/287251367/;Москва;sale;flat;6;17;2;54;9300000;;;Ольховая;
ID 13346292;https://www.cian.ru/sale/flat/286391394/;Москва;sale;flat;2;9;2;44.2;9300000;Косино-Ухтомский;Оренбургская;Улица Дмитриевского;
Dream Realty;https://www.cian.ru/sale/flat/283325706/;Москва;sale;flat;12;12;2;38.1;9500000;Печатники;Полбина;Печатники;
НДВ;https://www.cian.ru/sale/flat/287877974/;Москва;sale;flat;8;12;2;41;10170000;Чертаново Южное;Россошанская;Улица Академика Янгеля;
Доступный дом;https://www.cian.ru/sale/flat/285823685/;Москва;sale;flat;13;16;2;38.9;10250000;;;Прокшино;
ID 99654664;https://www.cian.ru/sale/flat/287743092/;Москва;sale;flat;12;12;2;58.3;11000000;;;Силикатная;
Dream Realty;https://www.cian.ru/sale/flat/287474086/;Москва;sale;flat;5;17;2;35.3;11150000;Можайский;Можайское шоссе;Сетунь;
НДВ;https://www.cian.ru/sale/flat/286620142/;Москва;sale;flat;1;9;2;37.4;11250000;Беговой;Расковой переулок;Белорусская;
ИМПЕРИАЛ;https://www.cian.ru/sale/flat/287340054/;Москва;sale;flat;3;4;2;43.6;11280000;Мещанский;Средняя Переяславская;Рижская;
Князев и Партнёры;https://www.cian.ru/sale/flat/283606470/;Москва;sale;flat;6;9;2;43;11200000;Гольяново;Щелковское шоссе;Щёлковская;
Dream Realty;https://www.cian.ru/sale/flat/284178156/;Москва;sale;flat;10;17;2;53.5;11400000;Некрасовка;Липчанского;Некрасовка;
ЛИДЕР;https://www.cian.ru/sale/flat/287979930/;Москва;sale;flat;9;17;2;50.5;11300000;Крюково;Зеленоград;;
Dream Realty;https://www.cian.ru/sale/flat/288251794/;Москва;sale;flat;15;17;2;51.4;11500000;Некрасовка;проспект Защитников Москвы;Некрасовка;Некрасовка-Парк
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/287837453/;Москва;sale;flat;6;12;2;40;11800000;Западное Дегунино;Дегунинская;Селигерская;
Космополис;https://www.cian.ru/sale/flat/284857259/;Москва;sale;flat;10;15;2;59;12200000;;;;
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/287453519/;Москва;sale;flat;1;17;2;50.2;12400000;Бирюлево Восточное;Бирюлевская;Царицыно;
DIADEMA;https://www.cian.ru/sale/flat/284779305/;Москва;sale;flat;5;7;2;55.4;12800000;Новокосино;Салтыковская;Новокосино;
ПИК;https://www.cian.ru/sale/flat/278639301/;Москва;sale;flat;8;28;2;48.5;13021753;Гольяново;;Черкизовская;Амурский парк ЖК
Dream Realty;https://www.cian.ru/sale/flat/288143687/;Москва;sale;flat;16;16;2;51;13500000;Аэропорт;Большой Коптевский проезд;Аэропорт;
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/287732003/;Москва;sale;flat;13;17;2;72.7;13785000;;;;
НДВ;https://www.cian.ru/sale/flat/286897166/;Москва;sale;flat;14;29;2;40.3;14000000;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
Винидиктов и Партнеры;https://www.cian.ru/sale/flat/284949613/;Москва;sale;flat;17;26;2;38.2;14000000;Лефортово;Золоторожский Вал;Авиамоторная;Символ
BERI;https://www.cian.ru/sale/flat/288213528/;Москва;sale;flat;5;9;2;46.9;14290000;Преображенское;2-я Пугачевская;Преображенская площадь;
ГК  LER GROUP;https://www.cian.ru/sale/flat/278828485/;Москва;sale;flat;2;4;2;49.1;14533000;Покровское-Стрешнево;Летная;Тушинская;
Марина Захарченко;https://www.cian.ru/sale/flat/282318261/;Москва;sale;flat;1;5;2;40.7;14500000;Пресненский;Красногвардейский бульвар;Выставочная;
Dream Realty;https://www.cian.ru/sale/flat/287077511/;Москва;sale;flat;19;19;2;57.1;15000000;Чертаново Южное;Варшавское шоссе;Лесопарковая;Зеленая Вертикаль
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/287063814/;Москва;sale;flat;12;12;2;48.2;15100000;Марьина роща;1-я Ямская;Марьина роща;
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/286122443/;Москва;sale;flat;6;24;2;45;15300000;Отрадное;Римского-Корсакова;;Римского-Корсакова 11
Этажи Москва;https://www.cian.ru/sale/flat/284793960/;Москва;sale;flat;5;16;2;63.7;15950000;;;Прокшино;
Космополис;https://www.cian.ru/sale/flat/287689057/;Москва;sale;flat;7;16;2;58;16200000;Бабушкинский;Чичерина;Бабушкинская;
АНБИС;https://www.cian.ru/sale/flat/282361810/;Москва;sale;flat;14;35;2;46.4;16850000;Левобережный;Смольная;Беломорская;Кристалл
Центральный Департамент Недвижимости;https://www.cian.ru/sale/flat/287557965/;Москва;sale;flat;2;5;2;58;17200000;Академический;Большая Черемушкинская;Академическая;
Князев и Партнёры;https://www.cian.ru/sale/flat/286892355/;Москва;sale;flat;9;13;2;60;17300000;Новогиреево;Перовская;Новогиреево;Большое Кусково
Delight  Realty;https://www.cian.ru/sale/flat/286426784/;Москва;sale;flat;2;8;2;47.8;18000000;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287207175/;Москва;sale;flat;3;9;2;45;18500000;Дорогомилово;Большая Дорогомиловская;Киевская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/279646863/;Москва;sale;flat;11;14;2;48;19150000;Даниловский;Архитектора Щусева;ЗИЛ;ЗИЛАРТ
BERI;https://www.cian.ru/sale/flat/288214730/;Москва;sale;flat;4;5;2;66.1;20190000;Щукино;Маршала Бирюзова;Октябрьское поле;
МИР;https://www.cian.ru/sale/flat/282810078/;Москва;sale;flat;9;11;2;62;20500000;Покровское-Стрешнево;Волоколамское шоссе;Спартак;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/283707207/;Москва;sale;flat;11;25;2;70;20600000;Очаково-Матвеевское;Лобачевского;Аминьевская;Мичурино
Chase R.E.S.;https://www.cian.ru/sale/flat/282918446/;Москва;sale;flat;3;11;2;43;20990000;Басманный;Казакова;Курская;KAZAKOV Grand Loft
Whitewill;https://www.cian.ru/sale/flat/287106852/;Москва;sale;flat;23;25;2;60;20900000;Покровское-Стрешнево;Волоколамское шоссе;Тушинская;Апартаментный комплекс Level Стрешнево
МИЭЛЬ офис В Солнечногорске;https://www.cian.ru/sale/flat/277916191/;Москва;sale;flat;18;36;2;52;20900000;Очаково-Матвеевское;Озерная;Мичуринский проспект;Level Мичуринский
OWNSTONE;https://www.cian.ru/sale/flat/286306878/;Москва;sale;flat;16;24;2;64.5;21500000;Донской;;Тульская;Новоданиловская 8 ЖК
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/287877100/;Москва;sale;flat;2;17;2;48;21500000;Хорошевский;Ходынский бульвар;ЦСКА;Лайнер
Whitewill;https://www.cian.ru/sale/flat/285910332/;Москва;sale;flat;50;55;2;42.5;22000000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
